record id,save datetime,biohub author,possible biohub author,format biohub author,corresponding author,corresponding author institution,journal,doi,pmid,title,url,abstract,keyword,pdf url,version,version number,type,date,epost date,publish date,authors,authors2,affiliations list,author - affiliations,published or not,confirm published doi,confirm preprint doi,possible match result,match id,record change number
11,2023-01-08,,,,,,arxiv,10.48550/arXiv.2103.11318,,Language-Agnostic Representation Learning of Source Code from Structure and Context,https://arxiv.org/abs/2103.11318,"Source code (Context) and its parsed abstract syntax tree (AST; Structure)are two complementary representations of the same computer program.Traditionally, designers of machine learning models have relied predominantlyeither on Structure or Context. We propose a new model, which jointly learns onContext and Structure of source code. In contrast to previous approaches, ourmodel uses only language-agnostic features, i.e., source code and features thatcan be computed directly from the AST. Besides obtaining state-of-the-art onmonolingual code summarization on all five programming languages considered inthis work, we propose the first multilingual code summarization model. We showthat jointly training on non-parallel data from multiple programming languagesimproves results on all individual languages, where the strongest gains are onlow-resource languages. Remarkably, multilingual training only from Contextdoes not lead to the same improvements, highlighting the benefits of combiningStructure and Context for representation learning on code.",,https://arxiv.org/pdf/2103.11318,arXiv:2103.11318v1,,,2021-03-21,03/21/2021,,Daniel Zügner; Tobias Kirschstein; Michele Catasta; Jure Leskovec; Stephan Günnemann,,,,,,,,,0
12,2023-01-08,,,,,,arxiv,10.1073/pnas.2106152118,,Postmortem memory of public figures in news and social media,https://arxiv.org/abs/2103.15497,"Deceased public figures are often said to live on in collective memory. Wequantify this phenomenon by tracking mentions of 2,362 public figures inEnglish-language online news and social media (Twitter) one year before andafter death. We measure the sharp spike and rapid decay of attention followingdeath and model collective memory as a composition of communicative andcultural memory. Clustering reveals four patterns of post-mortem memory, andregression analysis shows that boosts in media attention are largest forpre-mortem popular anglophones who died a young, unnatural death; thatlong-term boosts are smallest for leaders and largest for artists; and that,while both the news and Twitter are triggered by young and unnatural deaths,the news additionally curates collective memory when old persons or leadersdie. Overall, we illuminate the age-old question who is remembered by society,and the distinct roles of news and social media in collective memory formation.",,https://arxiv.org/pdf/2103.15497,arXiv:2103.15497v2,,,2021-03-29,03/29/2021,,Robert West; Jure Leskovec; Christopher Potts,,,,,,,,,0
13,2023-01-08,,,,,,arxiv,10.48550/arXiv.2104.00817,,Diverse ATPase proteins in mobilomes constitute a large potential sink for prokaryotic host ATP,https://arxiv.org/abs/2104.00817,"Prokaryote mobilome genomes rely on host machineries for survival andreplication. Given that mobile genetic elements (MGEs) derive their energy fromhost cells, we investigated the diversity of ATP-utilizing proteins in MGEgenomes to determine whether they might be associated with proteins that couldsuppress related host proteins that consume host energy. A comprehensive searchof 353 huge phage genomes revealed that up to 9% of the proteins have ATPasedomains. For example, ATPase proteins constitute ~3% of the genomes of Lakphages with ~550 kbp genomes that occur in the microbiomes of humans and otheranimals. Statistical analysis shows the number of ATPase proteins increaseslinearly with genome length, consistent with a large sink for host ATP duringreplication of megaphages. Using metagenomic data from diverse environments, wefound 505 mobilome proteins with ATPase domains fused to diverse functionaldomains. Among these composite ATPase proteins, 61.6% have known functionaldomains that could contribute to host energy diversion during the mobilome lifecycle. As many have domains that are known to interact with nucleic acids andproteins, we infer that numerous ATPase proteins are used during replicationand for protection from host immune systems. We found a set of uncharacterizedATPase proteins with nuclease and protease activities, displaying unique domainarchitectures that are energy intensive based on the presence of multipleATPase domains. In many cases, these composite ATPase proteins genomicallyco-localize with small proteins in genomic contexts that are reminiscent oftoxin-antitoxin systems. Small proteins that function as inhibitors may be acommon strategy for control of cellular processes, thus could inspire thedevelopment of new nucleic acid and protein manipulation tools, with diversebiotechnological applications.",,https://arxiv.org/pdf/2104.00817,arXiv:2104.00817v1,,,2021-04-02,04/02/2021,,Hyunjin Shim; Haridha Shivram; Shufei Lei; Jennifer A. Doudna; Jillian F. Banfield,,,,,,,,,0
14,2023-01-08,,,,,,arxiv,10.48550/arXiv.2104.06378,,QA-GNN: Reasoning with Language Models and Knowledge Graphs for Question Answering,https://arxiv.org/abs/2104.06378,"The problem of answering questions using knowledge from pre-trained languagemodels (LMs) and knowledge graphs (KGs) presents two challenges: given a QAcontext (question and answer choice), methods need to (i) identify relevantknowledge from large KGs, and (ii) perform joint reasoning over the QA contextand KG. In this work, we propose a new model, QA-GNN, which addresses the abovechallenges through two key innovations: (i) relevance scoring, where we use LMsto estimate the importance of KG nodes relative to the given QA context, and(ii) joint reasoning, where we connect the QA context and KG to form a jointgraph, and mutually update their representations through graph neural networks.We evaluate our model on QA benchmarks in the commonsense (CommonsenseQA,OpenBookQA) and biomedical (MedQA-USMLE) domains. QA-GNN outperforms existingLM and LM+KG models, and exhibits capabilities to perform interpretable andstructured reasoning, e.g., correctly handling negation in questions.",,https://arxiv.org/pdf/2104.06378,arXiv:2104.06378v5,,,2021-04-13,04/13/2021,,Michihiro Yasunaga; Hongyu Ren; Antoine Bosselut; Percy Liang; Jure Leskovec,,,,,,,,,0
15,2023-01-08,,,,,,arxiv,10.48550/arXiv.2105.04778,,Optical attenuators extend dynamic range but alter angular response of planar ultraviolet-C dosimeters,https://arxiv.org/abs/2105.04778,"A challenge for sensors used in ultraviolet-C (UV-C) decontaminationprotocols of N95 respirators is validation that the entire N95 surface receivesthe minimum acceptable dose. Photochromic indicators (PCIs) can accuratelymeasure UV-C dose on nonplanar surfaces, but often saturate below dosesrequired to decontaminate porous, multilayered textiles such as N95s. Here, weinvestigate the use of optical attenuators to extend PCI dynamic range whilemaintaining a near-ideal angular response - critical for accurate measurementswhen UV-C is uncollimated. Through an analytical model, we show that tuningattenuator refractive index, attenuation coefficient, and thickness can extenddynamic range, but compromises ideal angular response unless the attenuator isan ideal diffuser. To demonstrate this tradeoff empirically, we pair PCIs withmodel specular (floated borosilicate) and diffuse (polytetrafluoroethylene)attenuators, characterize the angular response, and evaluate on-N95 UV-C dosemeasurement accuracy of each PCI-attenuator stack in a UV-C decontaminationsystem. While both borosilicate and polytetrafluoroethylene increase PCIdynamic range >4$\times$, both attenuators introduce angle-dependenttransmittance, which causes location-dependent underestimation of UV-C dose.The PCI-borosilicate and PCI-polytetrafluoroethylene stacks underreport trueon-N95 dose by 1) 14.7% and 3.6%, respectively, on a surface near-normal to thearray of source lamps, and 2) 40.8% and 19.8%, respectively, on a steeplysloped location. Overall, we demonstrate that while planar optical attenuatorscan increase PCI dynamic range, verification of near-ideal angular response iscritical for accurate UV-C dose measurement.",,https://arxiv.org/pdf/2105.04778,arXiv:2105.04778v1,,,2021-05-11,05/11/2021,,Alison Su; Alisha Geldert; Samantha M. Grist; Amy E. Herr,,,,,,,,,0
16,2023-01-08,,,,,,arxiv,10.48550/arXiv.2106.01014,,Geometry adaptation of protrusion and polarity dynamics in confined cell migration,https://arxiv.org/abs/2106.01014,"Cell migration in confining physiological environments relies on theconcerted dynamics of several cellular components, including protrusions,adhesions with the environment, and the cell nucleus. However, it remainspoorly understood how the dynamic interplay of these components and the cellpolarity determine the emergent migration behavior at the cellular scale. Here,we combine data-driven inference with a mechanistic bottom-up approach todevelop a model for protrusion and polarity dynamics in confined cellmigration, revealing how the cellular dynamics adapt to confining geometries.Specifically, we use experimental data of joint protrusion-nucleus migrationtrajectories of cells on confining micropatterns to systematically determine amechanistic model linking the stochastic dynamics of cell polarity,protrusions, and nucleus. This model indicates that the cellular dynamics adaptto confining constrictions through a switch in the polarity dynamics from anegative to a positive, self-reinforcing feedback loop. Our model furtherreveals how this feedback loop leads to stereotypical cycles ofprotrusion-nucleus dynamics that drive the migration of the cell throughconstrictions. These cycles are disrupted upon perturbation of cytoskeletalcomponents, indicating that the positive feedback is controlled by cellularmigration mechanisms. Our data-driven theoretical approach therefore identifiespolarity feedback adaptation as a key mechanism in confined cell migration.",,https://arxiv.org/pdf/2106.01014,arXiv:2106.01014v3,,,2021-06-02,06/02/2021,,David B. Brückner; Matthew Schmitt; Alexandra Fink; Georg Ladurner; Johannes Flommersfeld; Nicolas Arlt; Edouard Hannezo; Joachim O. Rädler; Chase P. Broedersz,,,,,,,,,0
17,2023-01-08,,,,,,arxiv,10.48550/arXiv.2106.02724,,Statistical summaries of unlabelled evolutionary trees and ranked hierarchical clustering trees,https://arxiv.org/abs/2106.02724,"Rooted and ranked binary trees are mathematical objects of great importanceused to model hierarchical data and evolutionary relationships withapplications in many fields including evolutionary biology and geneticepidemiology. Bayesian phylogenetic inference usually explore the posteriordistribution of trees via Markov Chain Monte Carlo methods, however assessinguncertainty and summarizing distributions or samples of such trees remainschallenging. While labelled phylogenetic trees have been extensively studied,relatively less literature exists for unlabelled trees which are increasinglyuseful, for example when one seeks to summarize samples of trees obtained withdifferent methods, or from different samples and environments, and wishes toassess stability and generalizability of these summaries. In our paper, weexploit recently proposed distance metrics of unlabelled ranked binary treesand unlabelled ranked genealogies (equipped with branch lengths) to define theFrechet mean and variance as summaries of these tree distributions. We providean efficient combinatorial optimization algorithm for computing the Frechetmean from a sample of or distribution on unlabelled ranked tree shapes andunlabelled ranked genealogies. We show the applicability of our summarystatistics for studying popular tree distributions and for comparing theSARS-CoV-2 evolutionary trees across different locations during the COVID-19epidemic in 2020.",,https://arxiv.org/pdf/2106.02724,arXiv:2106.02724v1,,,2021-06-04,06/04/2021,,Samyak Rajanala; Julia A. Palacios,,,,,,,,,0
18,2023-01-08,,,,,,arxiv,10.48550/arXiv.2106.06163,,Deception Detection in Group Video Conversations using Dynamic Interaction Networks,https://arxiv.org/abs/2106.06163,"Detecting groups of people who are jointly deceptive in video conversationsis crucial in settings such as meetings, sales pitches, and negotiations. Pastwork on deception in videos focuses on detecting a single deceiver and usesfacial or visual features only. In this paper, we propose the concept ofFace-to-Face Dynamic Interaction Networks (FFDINs) to model the interpersonalinteractions within a group of people. The use of FFDINs enables us to leveragenetwork relations in detecting group deception in video conversations for thefirst time. We use a dataset of 185 videos from a deception-based game calledResistance. We first characterize the behavior of individual, pairs, and groupsof deceptive participants and compare them to non-deceptive participants. Ouranalysis reveals that pairs of deceivers tend to avoid mutual interaction andfocus their attention on non-deceivers. In contrast, non-deceivers interactwith everyone equally. We propose Negative Dynamic Interaction Networks tocapture the notion of missing interactions. We create the DeceptionRankalgorithm to detect deceivers from NDINs extracted from videos that are justone minute long. We show that our method outperforms recent state-of-the-artcomputer vision, graph embedding, and ensemble methods by at least 20.9% AUROCin identifying deception from videos.",,https://arxiv.org/pdf/2106.06163,arXiv:2106.06163v1,,,2021-06-11,06/11/2021,,Srijan Kumar; Chongyang Bai; V.S. Subrahmanian; Jure Leskovec,,,,,,,,,0
19,2023-01-08,,,,,,arxiv,10.48550/arXiv.2106.12723,,Meaningfully Debugging Model Mistakes using Conceptual Counterfactual Explanations,https://arxiv.org/abs/2106.12723,"Understanding and explaining the mistakes made by trained models is criticalto many machine learning objectives, such as improving robustness, addressingconcept drift, and mitigating biases. However, this is often an ad hoc processthat involves manually looking at the model's mistakes on many test samples andguessing at the underlying reasons for those incorrect predictions. In thispaper, we propose a systematic approach, conceptual counterfactual explanations(CCE), that explains why a classifier makes a mistake on a particular testsample(s) in terms of human-understandable concepts (e.g. this zebra ismisclassified as a dog because of faint stripes). We base CCE on two priorideas: counterfactual explanations and concept activation vectors, and validateour approach on well-known pretrained models, showing that it explains themodels' mistakes meaningfully. In addition, for new models trained on data withspurious correlations, CCE accurately identifies the spurious correlation asthe cause of model mistakes from a single misclassified test sample. On twochallenging medical applications, CCE generated useful insights, confirmed byclinicians, into biases and mistakes the model makes in real-world settings.",,https://arxiv.org/pdf/2106.12723,arXiv:2106.12723v3,,,2021-06-24,06/24/2021,,Abubakar Abid; Mert Yuksekgonul; James Zou,,,,,,,,,0
20,2023-01-08,,,,,,arxiv,10.48550/arXiv.2107.02930,,Excitable mechanics embodied in a walking cilium,https://arxiv.org/abs/2107.02930,"Rapid transduction of sensory stimulation to action is essential for ananimal to survive. To this end, most animals use the sub-second excitable andmultistable dynamics of a neuromuscular system. Here, studying an animalwithout neurons or muscles, we report analogous excitable and multistabledynamics embedded in the physics of a 'walking' cilium. We define a 'walkingcilium' as a phenomena where the locomotive force is generated through contactwith a substrate which is periodically reset by steps in the direction ofmotion. We begin by showing that cilia can walk without specialized gaitcontrol and identify the characteristic scales of spatio-temporal heightfluctuations of the tissue. With the addition of surface interaction, weconstruct a low-order dynamical model of this single-cilium sub-unit. Inaddition to studying the dynamics of a single cilium in isolation, wesubsequently examine collections of these walking cilia. En route to anemergent model for ciliary walking, we demonstrate the limits of substratemediated synchronization between cilia. In the desynchronized limit, our modelshows evidence of localized multi-stability mediated by the crosstalk betweenlocomotive forcing and height. The out-of-equilibrium mechanics -- which governthis emergent excitable bistability -- directly control the locomotive forcingof a walking cilia. This direct coupling bypasses the role of the synapticjunctions between neurons and muscles. We show a minimal mechanism -- triggerwaves -- by which these walking cells may work together to achieveorganism-scale collaboration, such as coordination of hunting strikes across$10^5$ cells without central control.",,https://arxiv.org/pdf/2107.02930,arXiv:2107.02930v1,,,2021-07-06,07/06/2021,,Matthew S. Bull; Laurel A. Kroo; Manu Prakash,,,,,,,,,0
21,2023-01-08,,,,,,arxiv,10.48550/arXiv.2107.02934,,Ciliary flocking and emergent instabilities enable collective agility in a non-neuromuscular animal,https://arxiv.org/abs/2107.02934,"Effective organismal behavior responds appropriately to changes in thesurrounding environment. Attaining this delicate balance of sensitivity andstability is a hallmark of the animal kingdom. By studying the locomotorybehavior of a simple animal (\textit{Trichoplax adhaerens}) without muscles orneurons, here, we demonstrate how monociliated epithelial cells workcollectively to give rise to an agile non-neuromuscular organism. Via directvisualization of large ciliary arrays, we report the discovery of sub-secondciliary reorientations under a rotational torque that is mediated by collectivetissue mechanics and the adhesion of cilia to the underlying substrate. In atoy model, we show a mapping of this system onto an ""active-elastic resonator"".This framework explains how perturbations propagate information in this arrayas linear speed traveling waves in response to mechanical stimulus. Next, weexplore the implications of parametric driving in this active-elastic resonatorand show that such driving can excite mechanical 'spikes'. These spikes incollective mode amplitudes are consistent with a system driven by parametricamplification and a saturating nonlinearity. We conduct extensive numericalexperiments to corroborate these findings within a polarized active-elasticsheet. These results indicate that periodic and stochastic forcing are valuablefor increasing the sensitivity of collective ciliary flocking. We support thesetheoretical predictions via direct experimental observation of linear speedtraveling waves which arise from the hybridization of spin and overdampeddensity waves. We map how these ciliary flocking dynamics result in agilemotility via coupling between an amplified resonator and a tuning(Goldstone-like) mode of the system. This sets the stage for how activity andelasticity can self-organize into behavior which benefits the organism as awhole.",,https://arxiv.org/pdf/2107.02934,arXiv:2107.02934v1,,,2021-07-06,07/06/2021,,Matthew S. Bull; Vivek N. Prakash; Manu Prakash,,,,,,,,,0
